ExperimentName,subject,Session,Procedure,Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,prime_word,Stimuli1,target_word,TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,TargetAccuracy,RTRecogniseTarget
NetworksDemasking_SingleListLongDurations,16,1,S2,4,3,-0.489,-0.243,-0.612,-0.948,A202,10.006,10.512,18.4386,-0.78,4.5,10.259,-0.366,15,SURVEY,202,SEA,sea{SPACE},1220,3,1,1678
NetworksDemasking_SingleListLongDurations,16,1,S2,70,4,-0.327,-0.586,-0.685,-0.537,A203,9.057,9.331,18.104222,-0.611,6.5,9.194,-0.4565,4,TERROR,203,HINGE,hinge{SPACE},3480,3,1,2814
NetworksDemasking_SingleListLongDurations,16,1,S2,148,3,-0.339,NA,-0.379,NA,A204,9.193,NA,15.446696,-0.379,7,9.193,-0.339,2,THERAPY,204,TYLENOL,tylenol{SPACE},1934,2,1,3270
NetworksDemasking_SingleListLongDurations,16,1,S2,58,4,-0.207,-0.466,-0.126,-0.607,A205,6.544,7.824,18.852475,-0.3665,8.5,7.184,-0.3365,3,THERMOMETER,205,WARMTH,warmth{SPACE},1051,2,1,1577
NetworksDemasking_SingleListLongDurations,16,1,S2,43,3,-0.712,-0.424,-0.764,-0.611,A206,13.389,13.472,15.668618,-0.6875,4,13.4305,-0.568,6,THINK,206,NEWS,news{SPACE},665,3,1,1607
NetworksDemasking_SingleListLongDurations,16,1,S2,163,4,-0.237,-0.426,-0.307,-0.531,A207,6.425,10.328,18.883727,-0.419,5.5,8.3765,-0.3315,6,THRIFT,207,UNION,union{SPACE},1264,3,1,2073
NetworksDemasking_SingleListLongDurations,16,1,S2,211,2,-0.437,-0.454,-0.451,-0.454,A208,6.825,8.117,1.853955,-0.4525,5.5,7.471,-0.4455,3,TICKLE,208,CRY,cr{SPACE},486,2,1,1613
NetworksDemasking_SingleListLongDurations,16,1,S2,166,6,-0.416,-0.111,-0.572,-0.634,A209,8.288,9.855,21.770396,-0.603,4.5,9.0715,-0.2635,6,TIDE,209,STEPS,steps{SPACE},1139,3,1,2633
NetworksDemasking_SingleListLongDurations,16,1,S2,77,4,-0.368,-0.485,-0.631,-0.587,A210,9.665,10.249,16.060018,-0.609,4.5,9.957,-0.4265,1,TINY,210,SUPER,super{SPACE},843,2,1,1346
NetworksDemasking_SingleListLongDurations,16,1,S2,160,1,-0.582,-0.649,-0.53,-0.661,A211,10.451,11.675,6.209453,-0.5955,5,11.063,-0.6155,1,TOPIC,211,ISSUE,issue{SPACE},726,1,1,1689
NetworksDemasking_SingleListLongDurations,16,1,S2,103,4,-0.467,-0.352,-0.491,-0.447,A212,10.079,7.47,21.654406,-0.469,6,8.7745,-0.4095,15,TOWER,212,VERDICT,verdict{SPACE},1537,3,1,2441
NetworksDemasking_SingleListLongDurations,16,1,S2,30,4,-0.582,-0.444,-0.465,-0.314,A213,8.198,6.601,21.126683,-0.3895,7,7.3995,-0.513,1,TRAGEDY,213,REMORSE,remorse{SPACE},1266,2,1,1393
NetworksDemasking_SingleListLongDurations,16,1,S2,2,2,-0.21,-0.354,0.107,-0.321,A214,9.188,10.129,7.241875,-0.107,10,9.6585,-0.282,2,TRANSPORTAT,214,PLANE,plane{SPACE},1784,2,1,2073
NetworksDemasking_SingleListLongDurations,16,1,S2,117,4,-0.453,-0.557,-0.64,-0.736,A215,9.595,8.188,13.571308,-0.688,4.5,8.8915,-0.505,3,TREES,215,HEDGE,hedge{SPACE},975,2,1,974
NetworksDemasking_SingleListLongDurations,16,1,S2,102,4,0.106,-0.564,-0.13,-0.1,A216,5.056,8.278,18.078464,-0.115,7.5,6.667,-0.229,6,TRICYCLE,216,PASS,pass{SPACE},712,3,1,1624
NetworksDemasking_SingleListLongDurations,16,1,S2,240,5,-0.632,-0.213,-0.433,-0.33,A217,7.071,5.366,23.010984,-0.3815,5.5,6.2185,-0.4225,15,TUG,217,CHIPMUNK,chipmunk{SPACE},2701,4,1,1488
NetworksDemasking_SingleListLongDurations,16,1,S2,36,4,-0.212,-0.616,-0.292,-0.379,A218,8.174,7.077,19.292713,-0.3355,5,7.6255,-0.414,1,UNICORN,218,ELK,elk{SPACE},553,2,1,1167
NetworksDemasking_SingleListLongDurations,16,1,S2,3,6,-0.237,-0.574,0.148,-0.692,A219,8.399,10.719,27.370929,-0.272,6,9.559,-0.4055,15,UNUSED,219,ELIMINATION,elimination{SPACE},3433,3,1,3981
NetworksDemasking_SingleListLongDurations,16,1,S2,236,5,-0.683,0.318,-0.418,0.105,A220,9.337,6.144,26.885599,-0.1565,7,7.7405,-0.1825,4,UPSET,220,APATHETIC,a{LEFTBRACKET}pealing{SPACE},2386,2,0,1626
NetworksDemasking_SingleListLongDurations,16,1,S2,101,2,-0.25,0.102,-0.154,0.113,A221,5.242,9.08,12.273213,-0.0205,6.5,7.161,-0.074,4,VEER,221,INTERSTATE,interstate{SPACE},2002,2,1,2982
NetworksDemasking_SingleListLongDurations,16,1,S2,72,1,-0.32,-0.388,-0.464,-0.728,A222,7.121,9.006,2.807355,-0.596,4.5,8.0635,-0.354,1,VEST,222,SHIRT,{SPACE},299,1,0,2101
NetworksDemasking_SingleListLongDurations,16,1,S2,227,5,-0.418,-0.267,-0.542,-0.02,A223,9.362,8.761,20.08826,-0.281,7,9.0615,-0.3425,3,VICTIM,223,ALUMINUM,aluminum{SPACE},1993,4,1,1201
NetworksDemasking_SingleListLongDurations,16,1,S2,74,3,-0.435,-0.486,-0.586,-0.688,A224,9.896,10.813,14.316462,-0.637,6.5,10.3545,-0.4605,2,VIOLENCE,224,MAFIA,mafia{SPACE},934,2,1,1989
NetworksDemasking_SingleListLongDurations,16,1,S2,213,1,-0.366,-0.482,-0.565,-0.515,A225,10.101,8.443,6.238405,-0.54,6.5,9.272,-0.424,1,VIRUS,225,BACTERIA,bacteria{SPACE},1793,1,1,1067
NetworksDemasking_SingleListLongDurations,16,1,S2,119,4,-0.663,-0.768,-0.831,-0.686,A246,9.87,9.422,19.612317,-0.7585,4,9.646,-0.7155,6,PUSH,226,MASK,mask{SPACE},624,3,1,1150
NetworksDemasking_SingleListLongDurations,16,1,S2,188,4,-0.411,-0.39,-0.748,-0.467,A227,11.312,8.314,16.250274,-0.6075,5,9.813,-0.4005,2,VOICE,227,MARROW,mellow{SPACE},2254,3,0,1415
NetworksDemasking_SingleListLongDurations,16,1,S2,55,5,-0.55,-0.738,-0.487,-0.579,A228,8.024,9.7,22.20332,-0.533,5,8.862,-0.644,15,VOLCANO,228,OFTEN,often{SPACE},1619,4,1,2219
NetworksDemasking_SingleListLongDurations,16,1,S2,76,Inf,-0.319,-0.654,-0.481,-0.83,A229,7.733,9.292,Inf,-0.6555,5.5,8.5125,-0.4865,15,VOYAGE,229,GRATE,grate{SPACE},1303,3,1,2356
NetworksDemasking_SingleListLongDurations,16,1,S2,84,6,-0.712,-0.211,-0.504,0.031,A230,9.216,5.193,27.782313,-0.2365,5,7.2045,-0.4615,4,WAGE,230,ABDUCT,abduct{SPACE},1557,3,1,2470
NetworksDemasking_SingleListLongDurations,16,1,S2,147,2,-0.309,-0.007,-0.13,-0.575,A231,6.717,8.355,8.956134,-0.3525,7,7.536,-0.158,1,WARDROBE,231,SLEEVE,sleeve{SPACE},1827,2,1,2143
NetworksDemasking_SingleListLongDurations,16,1,S2,244,4,-0.675,-0.168,-0.437,-0.109,A232,5.412,8.731,18.901246,-0.273,7.5,7.0715,-0.4215,15,WART,232,CONCENTRATE,concentrate{SPACE},2417,3,1,1933
NetworksDemasking_SingleListLongDurations,16,1,S2,177,5,-0.595,-0.547,-0.491,-0.658,A233,6.707,9.119,23.086398,-0.5745,7,7.913,-0.571,15,WATERFALL,233,RAPID,rapid{SPACE},1278,2,1,2812
NetworksDemasking_SingleListLongDurations,16,1,S2,107,4,-0.718,-0.631,-0.651,-0.427,A234,10.347,7.113,14.616125,-0.539,5,8.73,-0.6745,6,WEAR,234,BUCKLE,buckle{SPACE},1381,3,1,1745
NetworksDemasking_SingleListLongDurations,16,1,S2,123,4,-0.581,-0.711,-0.623,-0.649,A235,11.603,10.916,19.961832,-0.636,5.5,11.2595,-0.646,6,WEEK,235,WELCOME,welcome{SPACE},1751,4,1,1573
NetworksDemasking_SingleListLongDurations,16,1,S2,37,3,-0.697,-0.042,-0.47,-0.269,A248,8.892,8.529,12.268396,-0.3695,8,8.7105,-0.3695,15,EVERYDAY,236,CEREMONY,ceremony{SPACE},1392,3,1,1857
NetworksDemasking_SingleListLongDurations,16,1,S2,57,4,-0.599,-0.617,-0.596,-0.711,A237,7.473,11.069,20.424307,-0.6535,6,9.271,-0.608,2,WHISPER,237,CRACKLE,crackle{SPACE},1527,3,1,1965
NetworksDemasking_SingleListLongDurations,16,1,S2,111,5,-0.748,-0.454,-0.68,-0.699,A238,9.097,10.418,24.251118,-0.6895,4.5,9.7575,-0.601,1,WINGS,238,HAWK,hawk{SPACE},1657,2,1,944
NetworksDemasking_SingleListLongDurations,16,1,S2,78,3,-0.691,-0.709,-0.799,-0.557,A239,9.139,9.115,14.408292,-0.678,5,9.127,-0.7,4,WOODS,239,HONEY,honey{SPACE},1161,2,1,1608
NetworksDemasking_SingleListLongDurations,16,1,S2,32,5,-0.535,-0.373,-0.412,-0.456,A240,10.04,7.953,21.887434,-0.434,6,8.9965,-0.454,3,WRITER,240,YEARLY,yearly{SPACE},1061,3,1,2661
NetworksDemasking_SingleListLongDurations,17,1,S1,191,6,-0.781,-0.427,-0.135,-0.218,A1,8.196,8.514,28.280085,-0.1765,8,8.355,-0.604,1,OUTRAGEOUS,1,ABSURD,absurd{SPACE},2252,1,1,3135
NetworksDemasking_SingleListLongDurations,17,1,S1,194,4,-0.496,0.121,-0.524,-0.414,A2,10.593,6.952,18.741921,-0.469,7.5,8.7725,-0.1875,3,REVIEW,2,ADJECTIVE,adjective{SPACE},3764,3,1,4824
NetworksDemasking_SingleListLongDurations,17,1,S1,173,2,-0.545,-0.687,-0.524,-0.359,A3,8.626,6.965,8.204051,-0.4415,4.5,7.7955,-0.616,1,LUST,3,ADORE,adore{SPACE},1643,2,1,1743
NetworksDemasking_SingleListLongDurations,17,1,S1,56,2,-0.201,-0.644,-0.196,-0.748,A4,8.9,12.428,11.530092,-0.472,5.5,10.664,-0.4225,2,ENGAGE,4,AGAIN,again{SPACE},1841,2,1,2134
NetworksDemasking_SingleListLongDurations,17,1,S1,147,4,-0.319,-0.449,-0.181,-0.402,A5,6.494,7.834,15.125296,-0.2915,8,7.164,-0.384,6,FORESIGHT,5,ALGEBRA,algebra{SPACE},3630,3,1,3111
NetworksDemasking_SingleListLongDurations,17,1,S1,92,5,-0.236,-0.692,-0.492,-0.606,A6,7.712,8.977,21.317842,-0.549,5.5,8.3445,-0.464,15,MAGNET,6,ALTER,alter{SPACE},1667,4,1,2210
NetworksDemasking_SingleListLongDurations,17,1,S1,40,4,-0.422,-0.337,-0.484,0.014,A7,7.594,7.244,19.03707,-0.235,6.5,7.419,-0.3795,6,FUSS,7,AMBULANCE,ambulance{SPACE},4642,3,1,3350
NetworksDemasking_SingleListLongDurations,17,1,S1,113,4,-0.641,-0.405,-0.609,-0.666,A8,11.247,7.925,23.135463,-0.6375,6.5,9.586,-0.523,6,RELEASE,8,ANCHOR,anchor{SPACE},2055,2,1,2689
NetworksDemasking_SingleListLongDurations,17,1,S1,74,2,-0.275,-0.64,-0.409,-0.735,A9,8.821,11.601,9.472488,-0.572,6.5,10.211,-0.4575,2,PRECISE,9,ANSWER,answer{SPACE},2935,2,1,1781
NetworksDemasking_SingleListLongDurations,17,1,S1,145,2,-0.434,-0.522,-0.182,-0.515,A10,7.368,9.101,5.813069,-0.3485,8,8.2345,-0.478,1,MANSION,10,APARTMENT,apartment{SPACE},2699,2,1,2435
NetworksDemasking_SingleListLongDurations,17,1,S1,59,5,-0.629,-0.466,-0.666,-0.458,A11,9.547,9.473,22.787842,-0.562,7.5,9.51,-0.5475,2,NASTY,11,APPEARANCE,apperence{SPACE},6153,2,1,3689
NetworksDemasking_SingleListLongDurations,17,1,S1,6,5,-0.321,0.066,-0.458,0.149,A12,9.165,5.394,22.484811,-0.1545,8,7.2795,-0.1275,3,INSTANT,12,APPENDAGE,appendae{SPACE},3370,4,1,4214
NetworksDemasking_SingleListLongDurations,17,1,S1,232,2,-0.292,-0.5,-0.422,-0.398,A13,5.781,6.704,11.246543,-0.41,7.5,6.2425,-0.396,4,TEAPOT,13,APPLIANCE,appliance{SPACE},3085,2,1,3977
NetworksDemasking_SingleListLongDurations,17,1,S1,135,4,-0.378,-0.133,-0.685,0.144,A14,9.857,9.822,21.509713,-0.2705,10,9.8395,-0.2555,2,CREATIVE,14,ARCHITECTURE,architecture{SPACE},9040,2,1,5328
NetworksDemasking_SingleListLongDurations,17,1,S1,122,3,-0.611,-0.732,-0.728,-0.611,A15,8.793,10.435,14.554422,-0.6695,5.5,9.614,-0.6715,15,COOKING,15,ARMY,army{SPACE},1626,3,1,2267
NetworksDemasking_SingleListLongDurations,17,1,S1,176,1,-0.376,-0.186,-0.596,-0.231,A16,9.108,5.537,5.584963,-0.4135,7,7.3225,-0.281,1,SMOKING,16,ASHTRAY,ashtray{SPACE},2331,1,1,2119
NetworksDemasking_SingleListLongDurations,17,1,S1,235,4,0.044,-0.387,-0.27,-0.436,A17,6.673,8.596,15.633392,-0.353,7.5,7.6345,-0.1715,4,DETERGENT,17,ASLEEP,asleep{SPACE},3151,4,1,2688
NetworksDemasking_SingleListLongDurations,17,1,S1,10,8,-0.23,-0.275,-0.783,-0.401,A18,11.975,8.073,37.579732,-0.592,7.5,10.024,-0.2525,6,SMALL,18,ATTENDANCE,attendance{SPACE},4034,2,1,2667
NetworksDemasking_SingleListLongDurations,17,1,S1,84,1,-0.187,-0.358,-0.208,-0.492,A19,11.207,9.948,6.179909,-0.35,9.5,10.5775,-0.2725,1,PERFORMANCE,19,AUDIENCE,0{SPACE},3250,1,0,2591
NetworksDemasking_SingleListLongDurations,17,1,S1,216,4,-0.192,-0.711,-0.323,-0.533,A20,10.078,9.082,16.568459,-0.428,6.5,9.58,-0.4515,4,PRESENCE,20,AWFUL,awful{SPACE},2366,3,1,1806
NetworksDemasking_SingleListLongDurations,17,1,S1,86,2,-0.607,-0.512,-0.916,-0.272,A241,11.73,5.403,9.480538,-0.594,4.5,8.5665,-0.5595,1,TEST,21,FLUNK,flunk{SPACE},2151,2,1,2264
NetworksDemasking_SingleListLongDurations,17,1,S1,60,Inf,-0.618,0.296,-0.623,0.463,A22,10.964,4.043,Inf,-0.08,8,7.5035,-0.161,15,DOCUMENT,22,BASSINET,bassinet{SPACE},2930,4,1,4772
NetworksDemasking_SingleListLongDurations,17,1,S1,22,3,-0.089,-0.456,-0.203,-0.489,A23,5.176,10.191,14.597802,-0.346,7,7.6835,-0.2725,4,DEODORANT,23,BEACH,beach{SPACE},3249,3,1,2624
NetworksDemasking_SingleListLongDurations,17,1,S1,210,3,-0.489,-0.647,-0.55,-0.427,A24,7.138,8.815,9.034855,-0.4885,7.5,7.9765,-0.568,1,MATTRESS,24,BEDROOM,bedroom{SPACE},1868,2,1,2169
NetworksDemasking_SingleListLongDurations,17,1,S1,213,4,-0.265,-0.666,-0.313,-0.629,A25,6.671,9.603,21.913458,-0.471,6.5,8.137,-0.4655,4,SIBLING,25,BELONG,belong{SPACE},1697,3,1,3365
NetworksDemasking_SingleListLongDurations,17,1,S1,190,5,-0.417,0.068,-0.671,-0.262,A242,6.873,10.854,24.223799,-0.4665,8.5,8.8635,-0.1745,3,SEAFOOD,26,CONFERENCE,conference{SPACE},3086,3,1,4211
NetworksDemasking_SingleListLongDurations,17,1,S1,24,3,-0.43,-0.592,-0.266,0.01,A27,9.288,8.744,18.426586,-0.128,4,9.016,-0.511,15,ARENA,27,BOG,bog{SPACE},2181,3,1,2703
NetworksDemasking_SingleListLongDurations,17,1,S1,95,4,-0.055,-0.563,-0.161,-0.402,A28,7.113,6.397,16.550118,-0.2815,5,6.755,-0.309,3,SLIMY,28,BROOM,broom{SPACE},2785,3,1,2232
NetworksDemasking_SingleListLongDurations,17,1,S1,182,4,0.372,-0.377,0.025,-0.67,A29,6.439,9.029,17.959181,-0.3225,7,7.734,-0.0025,3,CERAMICS,29,BULLET,bullet{SPACE},2014,3,1,3212
NetworksDemasking_SingleListLongDurations,17,1,S1,115,4,-0.65,-0.788,-0.395,-0.588,A30,8.399,10.319,16.181083,-0.4915,5,9.359,-0.719,4,BUGGY,30,BUNCH,bunch{SPACE},2633,3,1,2416
NetworksDemasking_SingleListLongDurations,17,1,S1,152,2,-0.265,-0.472,-0.272,-0.447,A31,9.298,8.966,12.575776,-0.3595,8.5,9.132,-0.3685,1,COMPLICATED,31,BURDEN,burden{SPACE},2101,2,1,2637
NetworksDemasking_SingleListLongDurations,17,1,S1,112,5,-0.442,-0.204,-0.656,-0.447,A32,10.169,8.204,20.667285,-0.5515,6,9.1865,-0.323,4,CAREER,32,BUTLER,butler{SPACE},3187,2,1,2776
NetworksDemasking_SingleListLongDurations,17,1,S1,226,4,-0.586,-0.444,-0.537,-0.538,A33,9.331,9.708,18.440671,-0.5375,7.5,9.5195,-0.515,15,HIGHWAY,33,CHECKING,checking{SPACE},2277,3,1,3336
NetworksDemasking_SingleListLongDurations,17,1,S1,163,4,-0.732,-0.173,-0.564,-0.199,A34,9.422,7.486,16.387847,-0.3815,4,8.454,-0.4525,4,RAW,34,CHILI,chill{SPACE},1917,2,0,2337
NetworksDemasking_SingleListLongDurations,17,1,S1,35,2,-0.446,-0.363,-0.458,-0.643,A35,8.172,9.898,8.479448,-0.5505,5,9.035,-0.4045,3,CONE,35,CIRCLE,circle{SPACE},3570,2,1,2167
NetworksDemasking_SingleListLongDurations,17,1,S1,31,2,-0.373,-0.624,-0.484,-0.771,A243,8.27,10.413,9.910643,-0.6275,5.5,9.3415,-0.4985,3,BUILDER,36,TOOL,tool{SPACE},1906,2,1,2383
NetworksDemasking_SingleListLongDurations,17,1,S1,242,3,-0.136,-0.44,-0.234,-0.695,A37,5.513,8.778,14.096435,-0.4645,7.5,7.1455,-0.288,4,TRANQUIL,37,COMFORT,comfort{SPACE},2499,3,1,3134
NetworksDemasking_SingleListLongDurations,17,1,S1,217,4,-0.486,-0.324,-0.656,-0.558,A38,11.978,7.549,23.070697,-0.607,5,9.7635,-0.405,6,BIT,38,COMPASS,compass{SPACE},2023,3,1,2755
NetworksDemasking_SingleListLongDurations,17,1,S1,177,5,-0.583,-0.278,-0.812,-0.427,A39,9.944,8.382,26.177731,-0.6195,5.5,9.163,-0.4305,4,KID,39,COMPOUND,compound{SPACE},3217,3,1,2315
NetworksDemasking_SingleListLongDurations,17,1,S1,188,3,-0.372,-0.054,-0.255,-0.535,A40,8.509,10.414,16.003869,-0.395,8.5,9.4615,-0.213,4,PROFESSION,40,CONTENT,content{SPACE},2103,3,1,2621
NetworksDemasking_SingleListLongDurations,17,1,S1,27,5,-0.497,-0.408,-0.778,-0.415,A41,10.845,10.14,21.377495,-0.5965,5.5,10.4925,-0.4525,6,SHIP,41,COVERED,covered{SPACE},4668,3,1,2852
NetworksDemasking_SingleListLongDurations,17,1,S1,73,5,-0.664,0.253,-0.757,-0.141,A42,12.559,6.098,27.774153,-0.449,6.5,9.3285,-0.2055,15,BETTER,42,CROCHET,crochet{SPACE},3049,3,1,4230
NetworksDemasking_SingleListLongDurations,17,1,S1,134,2,-0.267,-0.377,-0.321,-0.68,A43,7.429,8.523,6.106024,-0.5005,6.5,7.976,-0.322,1,RECTANGLE,43,CUBE,cube{SPACE},1434,2,1,1867
NetworksDemasking_SingleListLongDurations,17,1,S1,19,6,-0.622,-0.178,-0.597,-0.017,A44,10.002,5.68,27.202333,-0.307,4.5,7.841,-0.4,6,AGENT,44,CUSS,cuss{SPACE},1555,3,1,2643
NetworksDemasking_SingleListLongDurations,17,1,S1,151,4,-0.655,0.088,-0.632,-0.078,A45,11.23,8.496,19.871816,-0.355,6.5,9.863,-0.2835,2,FORCE,45,CYLINDER,cylinder{SPACE},2733,3,1,3660
NetworksDemasking_SingleListLongDurations,17,1,S1,106,6,-0.513,-0.381,-0.845,-0.544,A46,10.686,7.41,26.623983,-0.6945,4,9.048,-0.447,3,SLOW,46,DART,dart{SPACE},3041,2,1,1126
NetworksDemasking_SingleListLongDurations,17,1,S1,233,5,-0.8,-0.651,-0.671,-0.739,A47,11.272,8.139,21.831519,-0.705,4,9.7055,-0.7255,4,REST,47,DASH,dash{SPACE},2848,3,1,1816
NetworksDemasking_SingleListLongDurations,17,1,S1,93,2,-0.211,-0.096,-0.093,-0.09,A48,6.648,7.623,10.13837,-0.0915,7.5,7.1355,-0.1535,2,BETRAY,48,DECEPTION,deception{SPACE},4452,2,1,3285
NetworksDemasking_SingleListLongDurations,17,1,S1,166,3,-0.434,-0.075,-0.44,-0.115,A49,7.499,5.557,13.4476,-0.2775,8.5,6.528,-0.2545,2,DISSOLVE,49,DECOMPOSE,decompose{SPACE},3419,1,1,3832
NetworksDemasking_SingleListLongDurations,17,1,S1,214,3,-0.408,-0.38,-0.503,-0.609,A50,7.923,8.341,8.662915,-0.556,7,8.132,-0.394,4,CLOWN,50,DEPRESSED,depressed{SPACE},2371,2,1,3625
NetworksDemasking_SingleListLongDurations,17,1,S1,36,2,-0.055,-0.395,-0.12,-0.384,A51,7.386,8.369,9.135453,-0.252,8,7.8775,-0.225,2,TREASON,51,DETECTIVE,detective{SPACE},4979,2,1,4166
NetworksDemasking_SingleListLongDurations,17,1,S1,51,6,-0.635,-0.305,-0.714,-0.376,A52,10.625,6.385,28.290071,-0.545,8,8.505,-0.47,15,POPULAR,52,DIGESTION,digestion{SPACE},4578,3,1,3465
NetworksDemasking_SingleListLongDurations,17,1,S1,63,3,-0.49,-0.347,-0.426,-0.497,A53,8.096,10.339,10.231938,-0.4615,8,9.2175,-0.4185,2,REFRAIN,53,DIRECTION,direction{SPACE},4239,2,1,3637
NetworksDemasking_SingleListLongDurations,17,1,S1,11,5,-0.663,-0.153,-0.768,-0.139,A54,9.602,11.475,21.217385,-0.4535,7,10.5385,-0.408,3,LIPS,54,DISCUSSION,dis{LEFTARROW}cussion{SPACE},14711,3,1,3205
NetworksDemasking_SingleListLongDurations,17,1,S1,97,3,-0.326,-0.309,-0.566,-0.507,A55,11.201,10.799,13.541366,-0.5365,6.5,11,-0.3175,3,CREATE,55,DISPLAY,display{SPACE},2673,2,1,2199
NetworksDemasking_SingleListLongDurations,17,1,S1,160,8,-0.066,-0.342,-0.168,-0.059,A56,5.817,6.645,36.835689,-0.1135,8.5,6.231,-0.204,3,SNORKEL,56,DOWNSTREAM,downstream{SPACE},3352,2,1,3688
NetworksDemasking_SingleListLongDurations,17,1,S1,78,4,-0.646,-0.474,-0.671,-0.699,A57,8.639,11.521,14.797798,-0.685,5,10.08,-0.56,4,LOTTERY,57,DUE,due{SPACE},1247,2,1,1906
NetworksDemasking_SingleListLongDurations,17,1,S1,168,6,-0.556,-0.519,-0.457,-0.19,A58,8.224,6.974,23.923021,-0.3235,3.5,7.599,-0.5375,6,BRA,58,DUNK,dunk{SPACE},1923,3,1,3117
NetworksDemasking_SingleListLongDurations,17,1,S1,105,5,-0.529,NA,-0.37,NA,A59,10.55,NA,20.77332,-0.37,4,10.55,-0.529,2,HUGE,59,DWARVES,dwarves{SPACE},2932,2,1,2660
NetworksDemasking_SingleListLongDurations,17,1,S1,234,Inf,-0.248,0.405,-0.683,0.886,A60,9.685,4.234,Inf,0.1015,7.5,6.9595,0.0785,6,CELL,60,EARNESTNESS,earnestness{SPACE},5145,3,1,5270
NetworksDemasking_SingleListLongDurations,17,1,S1,229,1,-0.286,-0.043,-0.457,-0.309,A61,6.094,6.033,6.209453,-0.383,7.5,6.0635,-0.1645,1,BRACELET,61,EARRING,earring{SPACE},2022,1,1,3105
NetworksDemasking_SingleListLongDurations,17,1,S1,41,2,-0.738,-0.378,-0.579,-0.672,A62,9.7,10.598,6.301552,-0.6255,4,10.149,-0.558,4,ODD,62,EQUAL,qual{SPACE},2137,2,0,1983
NetworksDemasking_SingleListLongDurations,17,1,S1,110,4,0.55,-0.313,0.296,-0.214,A63,5.313,7.902,19.381519,0.041,6,6.6075,0.1185,6,SCALPEL,63,ERECT,erect{SPACE},3773,3,1,3319
NetworksDemasking_SingleListLongDurations,17,1,S1,164,4,0.027,-0.35,-0.448,-0.517,A64,9.676,7.883,19.323928,-0.4825,7.5,8.7795,-0.1615,15,SCHEME,64,EXHAUSTED,exhausted{SPACE},3415,3,1,3804
NetworksDemasking_SingleListLongDurations,17,1,S1,120,5,-0.272,-0.305,-0.511,-0.537,A65,7.093,10.139,17.829686,-0.524,7.5,8.616,-0.2885,4,TRUTHFUL,65,EXPRESS,express{SPACE},2533,3,1,2894
NetworksDemasking_SingleListLongDurations,17,1,S1,140,6,-0.456,-0.557,-0.672,-0.574,A66,10.942,10.041,33.031251,-0.623,6,10.4915,-0.5065,2,FIGURE,66,FACTOR,factor{SPACE},2161,2,1,2791
NetworksDemasking_SingleListLongDurations,17,1,S1,136,3,-0.169,-0.558,-0.469,-0.804,A67,8.697,10.3,12.268527,-0.6365,5.5,9.4985,-0.3635,2,CHORUS,67,FAITH,faith{SPACE},1829,2,1,1571
NetworksDemasking_SingleListLongDurations,17,1,S1,104,4,-0.489,-0.632,-0.609,-0.594,A68,9.769,8.903,20.315599,-0.6015,6.5,9.336,-0.5605,2,FRIENDLY,68,FANCY,fancy{SPACE},1766,2,1,2355
NetworksDemasking_SingleListLongDurations,17,1,S1,196,5,-0.26,-0.555,-0.36,-0.635,A69,6.109,8.522,21.868076,-0.4975,5.5,7.3155,-0.4075,4,TULIP,69,FARMER,farmer{SPACE},2769,3,1,3621
NetworksDemasking_SingleListLongDurations,17,1,S1,75,1,-0.724,-0.542,-0.811,-0.76,A70,10.399,10.287,5.169925,-0.7855,4,10.343,-0.633,3,HEAVY,70,FAT,fat{SPACE},1462,1,1,1863
NetworksDemasking_SingleListLongDurations,17,1,S1,150,4,-0.512,-0.505,-0.318,-0.578,A71,10.824,9.902,19.621411,-0.448,4.5,10.363,-0.5085,6,FELT,71,FAULT,fault{SPACE},1701,3,1,1605
NetworksDemasking_SingleListLongDurations,17,1,S1,32,2,0.011,-0.216,0.004,-0.798,A72,6.945,9.908,7.871787,-0.397,5,8.4265,-0.1025,4,FAMINE,72,FEED,feed{SPACE},2472,2,1,2132
NetworksDemasking_SingleListLongDurations,17,1,S1,174,4,0.207,-0.436,0.239,-0.154,A73,5.749,8.21,20.001672,0.0425,5.5,6.9795,-0.1145,15,ZUCCHINI,73,FIN,fin{SPACE},2156,3,1,3301
NetworksDemasking_SingleListLongDurations,17,1,S1,161,4,-0.593,-0.42,-0.44,-0.48,A74,7.972,5.71,17.466128,-0.46,5,6.841,-0.5065,15,LID,74,FIREMAN,fireman{SPACE},2088,3,1,4204
NetworksDemasking_SingleListLongDurations,17,1,S1,43,2,-0.333,-0.459,-0.309,-0.229,A75,7.566,8.705,9.678939,-0.269,6.5,8.1355,-0.396,1,HOSTILITY,75,FIST,fist{SPACE},2081,2,1,2325
NetworksDemasking_SingleListLongDurations,17,1,S1,107,6,0.122,-0.394,-0.155,-0.335,A76,7.261,6.696,30.109361,-0.245,7,6.9785,-0.136,1,CHAMPAGNE,76,FLASK,flask{SPACE},1866,2,1,1726
